Role,Invested in Real Estate,Extra Hours,Invested in Stock Market,Favourite Sport,Gender,Languages Known,Sport Knowledge (in XP),Average no. of leaves/month,Trades Done,Married(1/0),Level of Education,Pay,ID Proof,Most Productive Hour,Tax Category,Income Category,Employer,Tax Paid,Id
1,1,0,1,2,1,1,59.0,4,38,0,1,319.73,1,8,116,2,0,10985,433
1,1,0,1,6,1,2,98.0,1,30,0,0,593.73,1,8,195,2,0,49531,434
0,1,0,1,2,1,1,37.0,3,53,0,0,456.73,1,8,147,2,0,19982,435
1,1,0,1,0,1,2,35.0,5,33,1,2,833.73,1,8,178,2,0,42758,437
0,0,0,1,4,1,2,96.0,2,56,-1,0,742.73,1,8,193,2,0,15234,438
0,1,0,1,0,1,4,53.0,1,33,0,0,803.73,1,8,146,2,0,18022,439
1,1,0,1,4,1,1,68.0,4,32,1,2,2444.73,1,8,109,2,0,13512,441
0,1,0,1,3,0,2,77.0,5,32,0,0,526.73,1,8,137,2,0,29853,444
0,1,0,0,4,0,4,89.0,3,37,1,2,45521.73,1,8,1620,2,0,36490,446
0,1,0,1,0,1,4,47.0,4,30,1,0,583.73,1,8,141,2,0,39597,448
1,0,0,1,6,0,4,32.0,1,38,0,0,344.73,1,8,76,2,0,40676,451
1,1,1,1,3,0,4,99.0,0,35,0,2,504.73,1,8,448,2,0,35310,453
0,1,1,1,2,1,1,51.0,3,42,1,0,547.73,1,8,406,2,0,38317,455
1,0,1,1,4,0,3,60.0,5,38,1,0,164.73,1,8,167,2,0,42190,456
1,1,0,1,0,0,3,63.0,1,33,0,0,362.73,1,8,142,2,0,38354,459
0,0,0,1,1,0,1,32.0,5,56,-1,0,262.73,1,8,109,2,0,29312,460
1,1,0,1,1,0,4,15.0,4,37,0,1,15851.73,1,8,259,2,0,32837,461
0,1,0,1,2,1,2,62.0,0,41,0,0,235.27,1,8,121,2,0,44482,462
0,1,0,1,0,1,3,82.0,0,37,0,1,681.73,1,8,50,2,0,49345,463
1,0,0,1,3,0,4,3.0,2,34,1,1,331.73,1,8,131,2,0,13862,464
0,1,0,1,0,0,2,57.0,2,34,1,0,293.73,1,8,183,5,0,24229,466
0,1,0,1,3,1,2,25.0,1,42,0,2,565.73,1,8,159,2,0,30782,469
0,0,0,0,6,1,3,28.0,2,32,0,0,1142.73,1,8,1674,2,0,35615,474
0,1,0,1,5,1,3,72.0,5,38,0,1,941.73,1,8,280,2,0,38477,475
0,1,0,1,1,1,2,78.0,5,48,0,2,1237.73,1,8,320,2,0,27676,476
0,1,0,1,6,0,4,33.0,3,29,1,0,482.73,1,8,79,2,0,33959,477
1,1,0,1,0,1,3,11.0,3,37,1,0,2150.73,1,8,182,2,0,17163,479
1,0,0,1,5,0,3,94.0,4,49,0,1,410.73,1,8,44,2,0,44141,480
1,0,0,1,4,0,1,36.0,2,41,0,0,273.73,1,8,184,2,0,19663,483
1,1,0,1,1,1,2,30.0,0,28,1,0,482.73,1,8,27,2,0,24336,484
1,0,0,1,1,0,3,11.0,5,52,-1,1,273.73,1,8,469,2,0,42175,485
0,1,1,1,0,1,2,36.0,3,45,0,0,451.73,1,8,166,2,0,23032,488
1,1,0,1,0,0,3,4.0,1,38,0,1,207.73,1,8,285,2,0,25069,489
1,1,0,1,5,1,2,9.0,0,30,0,0,273.73,1,8,173,2,0,38271,490
0,1,0,1,4,1,2,9.0,5,27,0,0,274.73,1,8,212,2,0,10223,491
1,1,0,1,2,1,4,65.0,5,34,0,0,273.73,1,8,334,2,0,39481,492
1,1,0,1,3,0,4,57.0,3,28,-1,0,64.73,1,8,185,2,0,16256,494
0,1,0,1,6,0,2,95.0,1,37,1,0,273.73,1,8,171,2,0,41782,495
1,1,0,1,1,1,4,56.0,3,37,-1,0,315.73,1,8,223,2,0,45837,496
1,1,0,1,3,1,2,89.0,5,48,-1,0,314.73,1,8,187,2,0,28932,497
0,1,1,1,2,0,3,96.0,1,35,1,0,290.73,1,8,161,2,0,47701,499
0,1,1,1,2,0,3,65.0,1,44,0,1,549.73,1,8,154,2,0,35524,500
1,0,0,1,3,1,1,42.0,0,30,1,1,103.73,1,8,43,2,0,16704,501
1,1,1,1,2,0,4,81.0,4,35,1,2,503.73,1,8,371,2,0,30824,502
1,1,1,1,3,0,4,33.0,1,55,-1,0,57.27,1,8,528,2,0,31253,506
0,1,0,1,1,1,4,84.0,3,46,1,0,317.73,1,8,150,2,0,27152,507
0,1,0,1,5,0,1,41.0,4,56,0,0,5708.73,1,8,115,2,0,47146,510
0,1,0,1,5,0,1,66.0,4,32,0,0,780.73,1,8,187,2,0,36159,511
0,1,0,0,1,1,2,66.0,4,53,-1,0,660.73,1,8,915,2,0,15978,512
0,1,0,1,6,0,1,19.0,5,48,-1,0,1989.73,1,8,79,2,0,38080,514
1,0,1,1,1,1,2,58.0,2,42,0,0,313.73,1,8,157,2,0,36794,516
1,1,0,1,4,0,4,86.0,4,42,0,1,421.73,1,8,208,2,0,24162,517
1,1,0,1,4,0,1,40.0,1,44,1,0,1800.73,1,8,266,2,0,47269,520
1,0,0,1,0,1,2,52.0,1,40,0,2,1017.73,1,8,154,2,0,34180,521
1,1,0,1,0,0,4,41.0,0,50,0,0,757.73,1,8,125,2,0,40362,522
1,1,0,1,3,1,2,50.0,3,27,1,2,273.73,1,8,208,2,0,49236,523
0,1,0,1,5,1,3,80.0,5,41,0,0,1608.73,1,8,368,2,0,12586,525
1,1,0,1,2,1,1,31.0,0,36,0,0,790.73,1,8,285,2,0,26222,526
1,1,0,1,3,1,4,50.0,2,44,0,2,732.73,1,8,218,2,0,20534,527
0,0,0,1,2,0,4,18.0,3,46,-1,0,2215.73,1,8,424,2,0,43669,528
0,1,1,1,3,0,4,39.0,4,28,-1,0,10873.73,1,8,307,2,0,33581,529
1,0,0,1,1,1,1,6.0,3,42,0,1,486.73,1,8,155,2,0,27405,530
1,1,0,1,1,1,1,32.0,1,40,1,0,791.73,1,8,195,2,0,21834,532
1,1,0,1,1,0,2,88.0,3,50,0,0,1509.73,1,8,244,2,0,28219,534
1,1,0,1,2,0,2,9.0,0,43,-1,0,1029.73,1,8,176,2,0,11363,535
0,1,0,1,0,0,2,37.0,3,46,0,0,430.73,1,8,70,2,0,13505,536
0,1,1,1,2,0,2,5.0,5,43,0,1,568.73,1,8,260,2,0,44126,537
1,1,0,1,5,1,4,72.0,0,32,0,1,518.73,1,8,10,2,0,44604,538
0,1,0,1,4,0,4,9.0,4,44,0,0,344.73,1,8,413,2,0,15137,540
1,1,0,1,3,0,4,58.0,4,47,-1,0,778.73,1,8,159,2,0,43561,541
1,1,0,1,4,0,2,27.0,4,48,0,1,522.73,1,8,126,2,0,40226,542
0,1,0,1,1,1,2,55.0,1,32,1,0,273.73,1,8,147,2,0,11494,543
1,1,0,1,1,1,4,5.0,4,34,0,0,912.73,1,8,188,2,0,26400,545
1,1,1,1,4,1,4,18.0,0,57,-1,1,397.73,1,8,23,2,0,24246,546
1,1,0,1,4,1,4,1.0,0,43,0,0,12682.73,1,8,247,2,0,32283,547
0,1,0,1,6,1,1,76.0,0,34,0,2,380.73,1,8,143,2,0,37184,548
0,1,0,1,4,0,4,99.0,5,28,0,0,319.73,1,8,111,2,0,16525,551
1,1,0,1,5,1,2,39.0,5,28,1,2,307.73,1,8,286,2,0,28268,552
0,1,1,1,0,1,4,97.0,3,45,0,2,1208.73,1,8,222,2,0,13437,553
0,1,0,1,0,1,3,85.0,2,31,0,0,263.73,1,8,120,2,0,20133,554
1,1,0,1,6,0,3,87.0,1,34,0,0,167.73,1,8,127,2,0,38798,555
1,1,0,1,0,0,1,87.0,0,37,-1,1,744.73,1,8,158,2,0,30978,556
1,1,0,1,6,0,3,91.0,3,54,-1,0,1051.73,1,8,146,2,0,46066,557
0,1,1,1,4,0,3,96.0,3,40,0,0,588.73,1,8,256,2,0,24491,559
0,1,0,1,0,1,1,60.0,0,50,0,0,3438.73,1,8,23,2,0,10378,560
0,1,0,1,5,0,2,55.0,2,34,-1,0,404.73,1,8,150,2,0,40365,561
1,1,0,1,5,1,3,19.0,0,45,0,0,356.73,1,8,176,2,0,40109,563
0,1,1,1,5,0,4,8.0,2,57,-1,0,273.73,1,8,94,2,0,48280,564
1,1,1,1,3,1,2,29.0,1,55,0,1,5704.73,1,8,380,2,0,10046,565
0,1,0,1,1,1,4,28.0,2,36,1,2,2032.73,1,8,437,2,0,42393,566
1,1,0,1,6,1,2,64.0,3,44,0,0,148.73,1,8,20,2,0,41197,567
1,1,0,1,5,0,1,48.0,3,32,0,0,273.73,1,8,192,2,0,35910,568
0,1,0,0,6,0,1,82.0,5,26,1,0,5363.73,1,8,1294,2,0,39782,569
0,1,0,1,3,1,1,42.0,2,36,0,2,846.73,1,8,84,2,0,25869,570
0,1,1,1,5,0,2,21.0,4,59,0,0,468.73,1,8,176,2,0,22273,575
1,1,0,1,0,0,1,41.0,3,51,0,1,298.73,1,8,263,2,0,12162,578
1,1,1,1,5,0,4,42.0,5,37,-1,1,463.73,1,8,93,2,0,40327,580
1,1,0,1,5,0,3,85.0,4,54,-1,0,6763.73,1,8,152,2,0,37700,581
1,1,0,1,1,1,4,40.0,4,53,-1,1,2571.73,1,8,159,2,0,41945,582
1,1,0,1,3,1,4,80.0,5,42,0,2,290.73,1,8,349,2,0,10870,583
0,1,0,1,1,0,2,24.0,4,35,1,1,273.73,1,8,73,2,0,44031,584
0,1,0,1,5,1,2,56.0,4,33,0,1,273.73,1,8,151,2,0,41275,585
0,1,0,1,5,0,2,44.0,2,53,0,0,1113.73,1,8,307,2,0,33700,586
0,1,1,1,5,0,3,52.0,5,35,0,1,51.27,1,8,109,2,0,18457,589
0,1,0,1,4,1,1,62.0,3,36,0,0,854.73,1,8,76,2,0,23231,591
0,1,0,1,2,1,3,15.0,1,39,-1,1,4343.73,1,8,137,2,0,17736,592
1,0,1,1,3,1,2,80.0,5,46,0,0,347.73,1,8,312,2,0,49529,593
1,1,0,1,3,1,4,75.0,5,53,-1,0,414.73,1,8,259,2,0,16892,594
1,0,0,1,2,0,1,91.0,5,26,-1,0,362.73,1,8,171,2,0,15180,595
1,1,0,1,3,1,4,10.0,3,52,0,0,273.73,1,8,135,2,0,38225,596
0,0,0,1,5,1,2,81.0,4,28,0,0,723.73,1,8,523,2,0,23644,597
1,1,0,1,1,1,2,91.0,3,36,0,0,657.73,1,8,1903,2,0,47010,600
0,1,1,1,1,1,2,45.0,5,54,0,1,278.73,1,8,404,2,0,15090,603
1,1,1,1,1,0,1,8.0,3,49,0,0,323.73,1,8,118,2,0,23814,604
1,0,0,1,6,1,1,40.0,3,47,0,0,288.73,1,8,89,2,0,24080,606
1,0,0,1,6,1,2,78.0,4,41,0,0,1191.73,1,8,190,2,0,18584,608
1,1,1,1,1,1,1,65.0,1,30,0,0,516.73,1,8,141,2,0,12300,609
1,1,0,1,6,1,4,26.0,3,46,-1,2,1601.73,1,8,336,2,0,21498,611
0,1,0,1,1,0,3,44.0,5,45,0,0,2379.73,1,8,165,2,0,25092,614
0,1,0,1,6,0,3,16.0,1,37,0,2,3150.73,1,8,275,2,0,28012,615
1,1,0,1,5,1,4,8.0,2,37,0,1,2499.73,1,8,155,2,0,20347,617
1,1,0,1,2,1,4,50.0,4,38,0,1,417.73,1,8,142,2,0,39401,618
0,1,0,1,6,1,1,18.0,5,38,1,0,268.73,1,8,75,2,0,38137,619
0,0,0,1,4,0,2,54.0,5,46,0,0,420.73,1,8,139,2,0,38539,620
1,1,0,1,3,1,4,70.0,2,57,0,1,1499.73,1,8,286,2,0,40872,623
1,1,0,1,0,1,2,85.0,0,29,1,2,2125.73,1,8,167,2,0,36661,625
0,1,0,1,3,1,2,8.0,1,33,0,0,806.73,1,8,799,2,0,12369,626
0,1,0,1,5,1,1,98.0,3,52,-1,0,294.73,1,8,378,2,0,13668,627
1,1,0,1,3,0,2,76.0,0,32,1,0,1433.73,1,8,215,2,0,17310,628
1,1,1,1,5,0,1,96.0,2,30,0,0,363.73,1,8,54,2,0,16905,629
0,1,0,1,3,1,3,76.0,2,30,1,2,668.73,1,8,238,2,0,38533,631
1,1,0,1,6,1,1,23.0,3,40,0,1,288.73,1,8,227,2,0,14949,632
1,0,0,1,3,1,4,87.0,3,31,0,2,358.73,1,8,259,2,0,47527,633
0,0,0,1,5,1,2,61.0,1,50,0,0,933.73,1,8,198,2,0,15347,635
1,1,0,1,2,0,1,26.0,0,28,-1,0,1417.73,1,8,249,2,0,17070,637
0,1,0,1,2,1,1,94.0,4,42,-1,0,274.73,1,8,232,2,0,17225,638
1,1,0,1,2,1,2,66.0,0,35,1,0,513.73,1,8,243,2,0,30865,642
1,1,0,1,1,0,3,24.0,1,40,1,0,273.73,1,8,290,2,0,42497,643
1,1,0,1,1,1,1,86.0,5,41,0,0,273.73,1,8,34,2,0,16413,644
0,1,0,1,4,0,4,94.0,1,36,0,2,1171.73,1,8,129,2,0,27093,645
0,1,1,1,3,0,3,86.0,1,35,0,0,396.73,1,8,527,2,0,35589,646
0,1,0,1,1,0,4,79.0,4,27,1,0,482.73,1,8,308,2,0,49108,650
1,1,0,1,0,1,3,57.0,1,37,0,0,377.73,1,8,409,2,0,23850,653
0,1,0,1,2,1,1,8.0,5,26,1,0,585.73,1,8,389,2,0,27753,654
0,1,0,1,2,0,4,57.0,0,31,0,0,75.27,1,8,188,2,0,42519,655
0,0,0,1,2,1,2,44.0,0,39,0,0,277.73,1,8,281,2,0,16240,656
1,1,1,1,2,1,3,85.0,2,38,0,1,48.27,1,8,141,2,0,49463,657
0,1,0,1,4,1,1,40.0,2,27,0,0,123.73,1,8,325,2,0,47285,658
1,1,0,1,0,0,1,22.0,0,30,0,2,554.73,1,8,223,2,0,31391,660
1,1,0,1,3,0,3,18.0,1,39,0,0,362.73,1,8,330,2,0,42053,664
1,1,0,1,5,0,4,31.0,1,39,0,0,413.73,1,8,308,2,0,22350,665
0,1,0,1,6,1,2,51.0,1,33,1,0,421.73,1,8,125,2,0,26668,666
0,1,0,1,1,0,3,1.0,0,58,0,1,319.73,1,8,199,2,0,46568,668
0,1,0,1,6,0,2,5.0,2,45,-1,0,474.73,1,8,89,2,0,31283,669
1,1,0,1,6,1,3,56.0,4,47,0,0,274.73,1,8,257,2,0,17210,672
1,1,0,1,6,0,3,75.0,4,27,0,0,316.73,1,8,265,2,0,27151,673
1,1,1,1,6,0,3,38.0,2,35,0,1,488.73,1,8,305,2,0,42133,676
1,1,0,1,6,1,3,70.0,3,33,0,0,142.73,1,8,464,2,0,44677,677
1,1,0,1,6,1,2,13.0,1,29,1,0,1056.73,1,8,317,2,0,16762,678
0,0,0,1,6,1,3,38.0,3,44,1,2,353.73,1,8,242,2,0,20520,680
1,1,0,1,3,1,3,88.0,0,38,-1,0,378.73,1,8,186,2,0,22666,681
0,1,1,1,4,1,1,6.0,1,27,0,0,273.73,1,8,474,2,0,22021,682
0,1,0,1,6,0,1,96.0,0,47,0,0,355.73,1,8,307,2,0,15044,683
0,1,0,1,1,1,4,77.0,5,52,0,0,783.73,1,8,193,2,0,45075,685
1,1,0,1,2,1,3,31.0,0,38,1,2,515.73,1,8,218,2,0,31526,686
1,1,0,1,3,1,2,95.0,3,38,0,1,273.73,1,8,61,2,0,13139,689
0,1,0,1,3,1,4,88.0,4,27,1,0,1221.73,1,8,72,2,0,24720,690
0,1,0,1,1,0,1,13.0,0,34,0,1,296.73,1,8,397,2,0,14189,691
1,1,0,1,1,0,1,36.0,5,37,0,0,1478.73,1,8,115,2,0,25266,693
0,1,1,0,4,0,4,59.0,2,34,0,0,641.73,1,8,1594,2,0,30881,694
1,1,0,1,1,1,3,16.0,0,38,0,0,279.73,1,8,57,2,0,37548,696
1,1,0,1,2,1,4,57.0,3,47,0,0,299.73,1,8,273,2,0,36375,697
0,1,0,1,1,1,4,52.0,1,28,1,2,225.73,1,8,149,2,0,42984,698
0,1,1,1,2,1,2,4.0,5,22,1,0,350.73,1,8,387,2,0,14819,700
0,1,0,1,0,1,2,77.0,3,44,0,0,674.73,1,8,303,2,0,21913,701
0,0,0,1,2,1,4,64.0,3,31,0,0,294.73,1,8,186,2,0,39619,702
0,1,0,1,0,0,2,50.0,3,41,1,0,223.27,1,8,231,2,0,16418,704
0,1,0,1,5,0,1,12.0,3,42,1,0,351.73,1,8,10,2,0,25172,706
1,1,1,1,3,0,2,53.0,0,33,1,2,499.73,1,8,280,2,0,49835,707
1,1,1,1,6,1,1,61.0,2,31,0,0,645.73,1,8,129,2,0,34404,709
1,1,1,1,2,0,1,10.0,3,29,0,0,273.73,1,8,141,2,0,31587,710
0,1,0,1,1,0,1,5.0,5,34,0,2,348.73,1,8,92,2,0,34211,712
0,1,0,1,3,0,3,43.0,0,54,-1,1,277.73,1,8,28,2,0,42570,713
0,1,0,1,0,0,4,18.0,0,38,1,0,692.73,1,8,109,2,0,14834,714
0,1,0,1,2,0,2,81.0,3,39,-1,0,595.73,1,8,84,2,0,34226,715
1,1,0,1,0,0,1,2.0,4,51,0,0,576.73,1,8,590,2,0,43958,716
0,1,0,1,1,0,4,77.0,1,42,-1,0,852.73,1,8,195,2,0,43004,718
1,1,0,1,6,1,2,68.0,1,36,1,0,3320.73,1,8,282,2,0,32741,719
1,1,0,1,0,1,1,62.0,1,56,0,2,341.73,1,8,169,2,0,47893,721
1,1,0,1,3,1,4,89.0,5,50,0,1,331.73,1,8,210,2,0,44703,722
1,1,0,1,0,1,3,41.0,4,26,1,0,524.73,1,8,175,2,0,16738,723
1,1,0,1,4,0,3,92.0,3,34,0,0,961.73,1,8,171,2,0,39121,724
1,1,0,1,0,0,3,12.0,2,40,0,0,374.73,1,8,29,2,0,32509,727
0,0,0,1,3,0,3,57.0,5,42,0,2,2379.73,1,8,1526,2,0,43423,728
0,1,0,1,3,0,1,96.0,5,49,-1,1,598.73,1,8,251,2,0,27581,729
1,1,0,1,3,0,2,1.0,2,47,0,1,471.73,1,8,197,2,0,46357,730
1,1,1,1,5,1,1,98.0,3,33,1,0,649.73,1,8,204,2,0,30963,735
0,0,0,1,6,1,4,86.0,4,38,0,1,266.73,1,8,407,2,0,12568,736
0,1,0,1,1,1,2,20.0,2,53,0,0,416.73,1,8,39,2,0,44148,738
1,1,0,1,6,0,1,53.0,0,33,1,2,823.73,1,8,52,2,0,35996,739
1,1,0,1,6,1,4,36.0,5,55,0,1,435.73,1,8,152,2,0,27152,740
0,1,0,1,3,0,2,94.0,3,51,0,2,388.73,1,8,333,2,0,41813,741
0,1,0,1,3,0,1,34.0,3,39,0,1,785.73,1,8,230,2,0,26406,742
1,1,0,1,3,1,3,57.0,1,55,0,2,1080.73,1,8,208,2,0,41009,743
1,1,0,1,4,0,2,19.0,3,43,0,0,521.73,1,8,85,2,0,43683,744
0,1,0,1,3,0,3,50.0,1,41,0,1,1484.73,1,8,205,2,0,36128,745
0,0,0,1,0,1,2,31.0,0,54,0,2,280.73,1,8,302,2,0,23320,746
1,1,0,1,3,1,2,8.0,1,29,0,2,554.73,1,8,203,2,0,21230,747
1,1,0,1,2,1,1,16.0,3,35,1,0,361.73,1,8,125,2,0,10858,748
1,1,1,1,2,1,2,48.0,3,28,0,2,305.73,1,8,119,2,0,18864,749
0,1,0,1,4,0,2,27.0,5,28,1,0,388.73,1,8,63,2,0,16284,750
0,0,0,1,1,1,1,62.0,1,34,0,2,417.73,1,8,161,2,0,22701,752
0,1,0,1,3,1,1,9.0,1,36,0,0,273.73,1,8,56,2,0,33657,755
0,1,0,1,1,1,4,13.0,5,46,0,0,4027.73,1,8,246,2,0,28783,756
1,1,0,1,6,0,2,37.0,4,35,0,0,147.27,1,8,180,2,0,45397,759
1,0,0,1,5,0,2,79.0,0,31,-1,0,273.73,1,8,187,2,0,28710,760
0,1,0,1,6,0,2,78.0,5,42,0,1,340.73,1,8,217,2,0,41821,761
1,1,0,1,5,1,3,55.0,0,55,0,0,1670.73,1,8,150,2,0,17362,762
0,0,0,1,2,0,3,4.0,0,28,1,2,1073.73,1,8,92,2,0,42715,763
0,1,1,1,2,0,1,15.0,4,40,0,2,512.73,1,8,188,2,0,18352,764
0,1,0,1,4,0,3,7.0,4,49,-1,0,694.73,1,8,213,2,0,17851,765
0,1,0,1,4,0,4,15.0,5,42,-1,0,434.73,1,8,86,2,0,15142,766
0,0,0,1,2,1,2,60.0,1,44,0,0,562.73,1,8,48,2,0,41039,767
0,1,0,1,2,1,2,69.0,3,27,1,0,383.73,1,8,166,2,0,39210,768
1,1,0,1,2,1,4,75.0,2,48,0,1,429.73,1,8,114,2,0,49155,771
0,1,0,1,1,1,1,88.0,3,40,1,0,273.73,1,8,272,2,0,18278,772
0,1,0,1,1,0,4,35.0,1,37,0,0,293.73,1,8,121,2,0,26559,773
1,1,0,1,2,1,3,3.0,0,44,0,0,362.73,1,8,476,2,0,34664,775
0,1,0,1,2,0,2,63.0,0,40,0,0,439.73,1,8,282,2,0,10108,776
1,1,0,1,6,0,2,35.0,5,43,0,2,376.73,1,8,32,2,0,47375,777
1,1,0,1,3,0,1,2.0,2,40,0,0,718.73,1,8,199,2,0,24480,779
1,0,0,1,5,1,2,64.0,3,28,0,0,277.73,1,8,169,2,0,31782,780
1,1,0,1,6,0,4,16.0,5,45,0,0,1274.73,1,8,198,2,0,31948,781
1,1,0,1,5,1,1,23.0,1,49,-1,0,204.73,1,8,213,2,0,39109,782
0,1,0,1,4,0,1,57.0,3,36,1,0,315.73,1,8,192,2,0,26196,783
1,1,0,1,4,0,4,54.0,0,40,-1,2,494.73,1,8,717,2,0,44937,785
1,1,1,1,5,0,2,23.0,4,30,-1,0,483.73,1,8,185,2,0,16123,786
1,0,0,1,5,1,1,59.0,1,44,0,2,273.73,1,8,67,2,0,23120,787
0,1,0,1,3,0,2,63.0,2,27,1,2,458.73,1,8,138,2,0,10254,788
0,1,0,1,0,0,1,45.0,5,57,0,0,1109.73,1,8,103,3,0,35201,789
0,1,0,1,1,0,1,56.0,2,42,0,1,776.73,1,8,626,2,0,27548,791
1,1,0,1,4,1,3,12.0,1,38,0,1,680.73,1,8,499,2,0,42449,792
1,1,0,1,5,1,2,39.0,1,44,0,2,2576.73,1,8,238,2,0,26441,794
0,1,0,1,3,0,2,15.0,4,32,0,0,478.73,1,8,309,2,0,39783,796
1,1,0,1,6,1,3,41.0,3,37,0,2,578.73,1,8,272,2,0,48084,797
0,1,1,1,4,0,1,40.0,3,28,-1,0,524.73,1,8,117,2,0,16816,798
1,0,0,1,5,1,3,74.0,1,27,0,0,281.73,1,8,110,2,0,42672,800
1,1,0,1,6,1,4,50.0,2,38,-1,0,412.73,1,8,88,2,0,43639,801
0,1,0,1,4,1,4,32.0,4,33,0,1,126.73,1,8,289,2,0,24975,805
1,1,0,1,0,1,3,39.0,0,45,0,1,495.73,1,8,65,2,0,15422,806
1,1,0,1,5,1,2,38.0,0,29,0,0,687.73,1,8,212,2,0,35582,807
1,0,0,1,4,0,2,94.0,3,55,0,0,470.73,1,8,29,2,0,40320,809
1,1,0,1,0,0,1,67.0,1,34,0,0,22.73,1,8,159,2,0,44859,810
1,1,0,1,6,1,3,17.0,0,43,-1,0,134.73,1,8,149,2,0,37880,811
0,1,0,1,4,0,1,86.0,5,27,1,2,273.73,1,8,101,2,0,38982,813
1,0,0,1,5,0,4,93.0,4,29,1,1,708.73,1,8,156,2,0,47923,816
0,0,0,1,3,0,3,21.0,4,35,1,2,420.73,1,8,413,2,0,17317,818
1,1,0,1,6,1,2,38.0,4,28,1,2,276.73,1,8,171,2,0,41882,819
1,1,0,1,3,1,2,91.0,3,37,0,1,1254.73,1,8,291,2,0,31459,822
0,1,0,1,2,1,2,59.0,5,32,0,0,575.73,1,8,121,2,0,25507,824
0,1,1,1,0,1,3,41.0,0,34,-1,0,16.27,1,8,125,2,0,44810,825
1,1,0,1,1,1,4,86.0,1,35,1,0,532.73,1,8,127,2,0,19546,826
1,1,1,1,5,0,4,88.0,1,33,0,0,800.73,1,8,140,2,0,42290,827
0,1,0,1,1,0,2,35.0,3,53,0,0,375.73,1,8,71,2,0,47317,828
0,1,0,1,5,1,1,6.0,5,38,-1,2,763.73,1,8,474,2,0,33093,830
0,0,0,1,5,0,2,97.0,5,35,0,0,289.73,1,8,247,2,0,28565,832
1,1,0,1,2,0,1,71.0,3,40,0,2,659.73,1,8,165,2,0,18987,833
1,1,0,1,5,1,4,13.0,3,33,1,0,812.73,1,8,517,2,0,41559,834
1,1,0,1,0,0,3,94.0,0,42,-1,0,275.73,1,8,168,2,0,45897,835
0,1,0,1,3,1,3,3.0,5,33,1,0,258.27,1,8,146,2,0,48862,838
1,0,0,1,2,1,2,65.0,4,47,0,0,337.73,1,8,290,2,0,10898,840
1,1,0,1,0,0,4,85.0,5,29,1,0,492.73,1,8,482,2,0,16367,841
0,1,0,1,3,0,3,27.0,4,29,1,0,420.73,1,8,371,2,0,14291,842
0,1,0,1,0,0,4,66.0,0,37,0,0,345.73,1,8,422,2,0,22584,843
1,1,0,1,6,1,2,38.0,1,35,1,0,77.73,1,8,204,2,0,41468,844
1,1,0,1,2,0,3,45.0,4,35,0,2,273.73,1,8,225,2,0,32126,846
0,0,0,1,0,1,3,97.0,3,54,0,0,744.73,1,8,136,2,0,31825,848
1,1,1,0,5,1,1,66.0,2,35,1,0,518.73,1,8,729,2,0,33852,849
0,1,0,1,3,1,3,44.0,4,27,1,2,276.73,1,8,356,2,0,23122,851
1,1,1,1,3,0,3,96.0,1,52,0,2,25.73,1,8,109,2,0,22178,852
0,1,0,1,4,1,1,76.0,2,41,-1,0,643.73,1,8,213,2,0,16251,854
1,1,0,1,6,1,1,54.0,3,45,1,0,867.73,1,8,158,2,0,22648,855
0,1,0,1,3,1,2,55.0,4,45,0,0,660.73,1,8,119,2,0,11340,856
0,1,0,1,3,1,4,34.0,2,36,0,0,481.73,1,8,797,2,0,45309,857
0,1,0,1,1,1,2,2.0,0,38,0,0,9175.73,1,8,612,2,0,12427,858
1,0,0,1,6,0,1,68.0,4,31,0,0,438.73,1,8,108,2,0,21801,860
1,1,0,1,4,1,3,44.0,5,51,-1,2,509.73,1,8,351,2,0,19178,861
0,1,0,1,0,0,2,51.0,5,35,0,1,325.73,1,8,356,2,0,29847,862
0,1,0,1,0,1,3,16.0,3,38,1,2,1538.73,1,8,94,2,0,47225,863
1,0,0,1,1,0,4,13.0,2,35,0,1,966.73,1,8,324,2,0,42938,864
0,1,0,1,6,1,3,17.0,1,33,0,0,391.73,1,8,233,2,0,13608,865
1,1,0,1,2,1,2,96.0,0,47,0,1,3932.73,1,8,157,2,0,36308,866
1,1,0,1,0,0,1,90.0,2,24,1,0,297.73,1,8,177,2,0,11713,867
1,0,0,1,2,0,1,13.0,3,50,0,0,546.73,1,8,224,2,0,17590,869
1,1,0,1,1,1,2,45.0,2,29,1,0,572.73,1,8,489,2,0,10523,871
1,0,0,1,5,0,3,93.0,2,30,1,0,273.73,1,8,295,2,0,24869,872
0,0,0,1,3,1,1,99.0,5,53,-1,2,825.73,1,8,238,2,0,46471,874
0,1,0,1,0,1,2,87.0,1,35,1,0,687.73,1,8,128,2,0,24753,876
0,1,0,0,1,0,1,59.0,1,43,0,0,427.73,1,8,1135,2,0,29513,877
1,1,0,1,2,1,1,64.0,5,36,0,0,281.73,1,8,122,2,0,26224,879
1,1,0,1,4,1,3,78.0,2,36,0,0,539.73,1,8,284,2,0,27268,881
0,1,0,1,5,0,2,82.0,2,36,0,1,356.73,1,8,137,2,0,20231,883
0,1,0,1,6,0,1,34.0,4,40,0,2,536.73,1,8,251,2,0,31418,886
1,1,0,1,6,1,1,1.0,3,38,0,0,579.73,1,8,181,2,0,49876,887
0,1,0,1,5,1,1,90.0,4,30,0,2,506.73,1,8,190,2,0,37377,888
