Age,SSec_Category,Hobby,Education_Duration,Profession,Working_Hours,Investment,Loan,Dependents,Yearly_Breaks,Number_of_Siblings,City,Income,Debt_Paid,Id,Gender_F,Gender_M,Housing_Apartment,Housing_Bungalow,Housing_Condo,Housing_Slum,Housing_Trailer,Housing_Treehouse,Loan Status_Applied,Loan Status_Critical,Loan Status_EMI,Loan Status_In Search,Loan Status_Not Applied,Loan Status_Overdue,Loan Status_Paid,Loan Status_Pending,Marital_Status_Divorced,Marital_Status_Divorced with Children,Marital_Status_Engaged,Marital_Status_Married,Marital_Status_Separated,Marital_Status_Single,Employer_Kind_MNC,Employer_Kind_Self-employed,Employer_Kind_Startup,Country_Canada
34.0,4,15,11.0,2,0.0,20.0,2000.0,2,0,3,38,98549.323,15617,196,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
38.0,4,12,15.0,3,57.0,14104.0,2000.0,2,0,4,38,54057.544,26619,197,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
22.0,4,11,10.0,11,42.0,20.0,2000.0,2,1,3,38,37556.482,10780,199,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24.0,4,12,15.0,9,42.0,20.0,3876.0,2,1,4,38,393514.308,34954,200,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17.0,4,11,10.0,9,42.0,20.0,2000.0,4,0,4,21,169961.43,31496,201,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
35.0,4,11,10.0,0,37.0,20.0,2000.0,5,0,4,38,50534.932,40663,204,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
33.0,4,11,10.0,2,62.0,20.0,2000.0,2,1,4,38,35900.393,12596,207,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
56.0,4,11,10.0,11,37.0,15044.0,2000.0,6,0,2,38,209219.187,39937,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
15.0,4,1,8.0,11,14.0,20.0,2000.0,4,1,3,38,57686.66,38159,209,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
42.0,2,11,10.0,13,0.0,20.0,2000.0,1,1,2,38,155585.01,17016,210,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
33.0,0,15,11.0,11,42.0,20.0,2000.0,2,0,4,38,155379.978,37043,212,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
58.0,1,11,10.0,2,42.0,20.0,2000.0,1,1,4,38,85093.76199999999,43157,213,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
52.0,4,5,5.0,6,42.0,20.0,2000.0,1,1,3,38,126069.876,24293,214,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
35.0,2,9,14.0,3,62.0,20.0,2000.0,2,1,3,38,641644.701,33778,215,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
48.0,4,7,13.0,11,42.0,20.0,2000.0,2,0,3,38,313999.786,43533,216,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.0,4,9,14.0,11,0.0,20.0,2000.0,1,1,3,30,178915.268,20676,217,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
43.0,4,9,14.0,9,57.0,20.0,2000.0,1,1,4,38,106925.597,19715,218,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
23.0,4,0,7.0,2,42.0,20.0,2000.0,2,0,4,38,259463.575,42759,219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29.0,4,15,11.0,5,42.0,20.0,2000.0,1,1,4,38,194506.185,17235,220,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
52.0,2,11,10.0,0,22.0,20.0,2000.0,1,1,2,38,175883.85600000006,22595,223,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
51.0,4,13,2.0,6,0.0,20.0,2000.0,2,0,2,38,143660.531,25379,224,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16.0,4,11,10.0,11,42.0,20.0,2000.0,4,0,2,38,246239.19600000005,35937,225,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64.0,4,11,10.0,4,52.0,1429.0,2000.0,1,0,2,38,163122.884,20223,227,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
73.0,4,8,12.0,0,22.0,20.0,2000.0,2,0,2,3,313527.08,49274,228,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
33.0,2,1,8.0,13,42.0,3694.0,2000.0,2,1,2,38,538017.287,18026,230,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
39.0,2,11,10.0,11,0.0,20.0,2000.0,5,0,2,38,130397.119,15322,231,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31.0,3,15,11.0,2,42.0,20.0,2000.0,3,0,4,38,112601.573,10346,233,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
26.0,4,14,16.0,9,57.0,20.0,2000.0,2,1,3,38,78698.915,11127,234,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
57.0,4,11,10.0,7,42.0,20.0,2000.0,1,0,4,38,269231.788,22596,235,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
39.0,4,9,14.0,3,52.0,20.0,2000.0,1,0,2,19,185767.138,14676,237,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
36.0,4,12,15.0,3,0.0,20.0,2000.0,1,1,3,38,113298.162,28016,238,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
21.0,4,11,10.0,13,42.0,20.0,2000.0,4,0,2,38,111561.482,18088,239,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22.0,4,7,13.0,10,52.0,20.0,2000.0,1,1,2,38,267784.887,49227,242,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
56.0,4,11,10.0,0,47.0,20.0,2000.0,1,0,2,38,233575.76,16791,246,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30.0,4,11,10.0,7,36.0,20.0,2000.0,2,0,2,38,180265.327,40199,247,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
38.0,4,7,13.0,12,62.0,20.0,3977.0,1,1,2,38,205205.813,44012,248,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39.0,4,14,16.0,9,42.0,20.0,2000.0,6,0,2,38,110653.551,13934,250,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
57.0,2,0,7.0,7,0.0,20.0,2000.0,5,0,4,38,176555.22,46545,252,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17.0,4,15,11.0,0,42.0,20.0,2000.0,4,0,3,38,29846.766,43151,253,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40.0,1,11,10.0,4,42.0,20.0,2000.0,1,1,3,0,301509.57300000003,26719,255,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
18.0,4,11,10.0,7,42.0,20.0,2000.0,4,0,2,38,115990.206,21494,256,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,4,9,14.0,9,42.0,20.0,2000.0,4,1,4,38,153570.88199999998,31304,260,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
43.0,4,11,10.0,11,62.0,20.0,2000.0,1,1,2,38,96609.053,49639,261,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,4,1,8.0,7,14.0,20.0,2000.0,4,0,2,38,251375.597,19883,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
24.0,4,1,8.0,2,42.0,20.0,2000.0,1,0,3,38,381632.529,19406,264,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35.0,1,15,11.0,3,77.0,20.0,2000.0,1,0,3,36,256612.733,20033,265,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
17.0,4,15,11.0,9,0.0,20.0,2000.0,4,0,2,1,220792.352,15372,266,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
62.0,4,11,10.0,3,42.0,20.0,2000.0,1,0,2,38,24852.268,33781,267,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
31.0,4,9,14.0,9,47.0,20.0,2000.0,2,1,3,38,189971.334,25803,268,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
15.0,4,6,6.0,7,26.0,1075.0,2000.0,4,0,2,38,192948.828,45089,271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
48.0,4,12,15.0,4,100.0,2427.0,2000.0,1,0,2,38,25275.38,15667,272,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25.0,4,12,15.0,9,0.0,20.0,2000.0,4,0,2,38,214319.542,43923,273,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
28.0,4,11,10.0,9,42.0,20.0,2000.0,4,1,3,38,62583.806,21584,274,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
41.0,2,11,10.0,5,42.0,20.0,2000.0,1,1,4,38,478957.784,17687,275,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
42.0,4,15,11.0,2,42.0,7318.0,2000.0,1,1,3,38,175916.409,23979,276,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
33.0,4,15,11.0,3,42.0,20.0,2000.0,2,0,4,38,195509.411,18134,277,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22.0,4,15,11.0,6,50.0,7318.0,2000.0,6,0,4,38,275692.032,30649,279,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.0,4,9,14.0,9,0.0,20.0,2000.0,2,0,3,10,31496.426,37675,280,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40.0,4,15,11.0,2,42.0,5198.0,2000.0,1,0,3,38,99123.533,25310,281,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32.0,2,7,13.0,11,47.0,20.0,2000.0,5,1,3,38,176859.61399999997,26740,282,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
58.0,4,9,14.0,9,44.0,20.0,2000.0,2,1,2,38,170958.549,26313,283,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
19.0,4,11,10.0,5,42.0,20.0,2000.0,4,0,3,38,201980.598,36207,284,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
55.0,4,12,15.0,11,42.0,15044.0,2000.0,1,1,2,38,425520.35,49756,285,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
48.0,4,15,11.0,7,0.0,20.0,2000.0,2,1,3,38,178363.521,49248,287,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
23.0,4,9,14.0,3,42.0,20.0,2000.0,2,1,3,38,373479.189,31998,288,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48.0,4,5,5.0,2,42.0,20.0,2000.0,1,1,4,6,199107.292,13565,289,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
34.0,4,9,14.0,9,47.0,20.0,2000.0,1,1,2,38,194220.637,47772,290,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
27.0,4,9,14.0,10,58.0,20.0,2000.0,2,0,4,38,218504.838,48517,292,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
19.0,4,15,11.0,11,47.0,20.0,2000.0,4,1,3,38,227756.286,20983,293,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
63.0,4,11,10.0,13,18.0,20.0,2000.0,1,0,3,38,108955.846,48022,295,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
35.0,4,9,14.0,11,62.0,20.0,2000.0,2,1,4,38,53730.001,14928,296,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
37.0,1,12,15.0,9,42.0,3484.0,2000.0,6,0,4,38,162212.953,38086,297,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22.0,4,11,10.0,2,42.0,20.0,2000.0,4,0,2,38,278719.24,33717,298,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
36.0,4,11,10.0,11,82.0,20.0,2000.0,2,0,2,38,167529.02,43713,299,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
46.0,4,9,14.0,0,42.0,7708.0,2000.0,1,1,2,38,146798.795,10638,300,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
19.0,1,15,11.0,7,0.0,20.0,2000.0,2,0,4,38,153265.869,28972,301,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
53.0,4,11,10.0,11,42.0,4406.0,2000.0,1,0,2,38,238404.472,43419,303,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
22.0,1,15,11.0,0,42.0,20.0,2000.0,6,0,2,24,298733.92600000004,36799,304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24.0,4,7,13.0,12,47.0,20.0,2000.0,2,0,4,38,195886.787,38677,306,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33.0,4,7,13.0,0,0.0,20.0,2000.0,1,0,4,38,200937.168,22458,308,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
39.0,4,15,11.0,4,56.0,20.0,2000.0,1,0,2,38,35895.859,42615,309,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
24.0,4,9,14.0,11,42.0,20.0,2000.0,2,1,3,38,62238.876,42953,310,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
17.0,2,15,11.0,9,27.0,20.0,2000.0,4,1,2,38,860877.87,44351,312,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,2,9,14.0,9,42.0,20.0,2000.0,2,1,4,38,204126.314,23104,313,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20.0,4,15,11.0,11,17.0,20.0,2000.0,4,0,3,38,202334.139,28480,314,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
22.0,4,15,11.0,6,0.0,20.0,2000.0,2,0,3,38,193808.232,33702,315,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27.0,4,15,11.0,12,42.0,20.0,2000.0,2,1,4,38,419999.239,45722,318,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
60.0,4,11,10.0,7,26.0,20.0,2000.0,2,1,3,38,157248.889,42591,319,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
41.0,4,15,11.0,2,52.0,20.0,3485.0,1,0,3,38,54236.691,42002,321,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
33.0,4,11,10.0,13,0.0,20.0,2000.0,2,0,3,38,191506.676,38145,322,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
74.0,4,12,15.0,2,12.0,20.0,2000.0,1,0,2,38,168401.579,45095,324,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61.0,4,11,10.0,4,47.0,20.0,2000.0,1,1,3,38,74026.738,47394,325,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
21.0,2,8,12.0,9,17.0,20.0,2000.0,4,0,2,38,206847.158,18426,326,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
41.0,4,15,11.0,9,52.0,20.0,3887.0,6,1,4,38,187028.685,22923,327,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
56.0,4,11,10.0,5,42.0,20.0,2000.0,1,0,3,38,320458.39,21227,328,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
64.0,4,11,10.0,13,0.0,2070.0,2000.0,2,1,2,38,133346.365,27897,329,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
39.0,2,15,11.0,2,47.0,20.0,2000.0,2,0,2,38,202582.242,36632,330,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
53.0,4,0,7.0,0,42.0,20.0,2000.0,1,1,3,38,105187.713,31018,333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51.0,4,11,10.0,13,42.0,20.0,2000.0,1,0,4,38,244359.483,20137,334,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
15.0,4,4,4.0,7,50.0,20.0,2000.0,3,0,3,25,269362.282,22800,335,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
28.0,4,11,10.0,2,0.0,20.0,2000.0,3,0,4,38,91471.28,16655,336,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47.0,4,12,15.0,9,62.0,20.0,2000.0,2,1,2,38,73978.512,49695,337,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17.0,2,11,10.0,11,32.0,20.0,2000.0,5,0,2,13,96772.12,16334,338,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24.0,4,7,13.0,11,42.0,20.0,2000.0,2,0,4,38,93541.196,47252,340,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
36.0,4,8,12.0,2,42.0,7318.0,2000.0,1,1,3,38,301141.34,30299,341,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31.0,4,11,10.0,4,0.0,20.0,2000.0,2,0,2,38,77497.647,48886,343,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
41.0,4,9,14.0,11,44.0,20.0,2000.0,2,0,2,38,243276.381,11911,345,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
28.0,4,8,12.0,9,42.0,20.0,2000.0,5,1,4,38,143321.83,17639,347,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
54.0,4,7,13.0,7,27.0,20.0,2000.0,2,0,3,19,92859.055,17683,348,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
29.0,4,9,14.0,9,27.0,20.0,2000.0,4,0,4,38,160626.124,41099,349,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
31.0,4,9,14.0,3,0.0,20.0,2000.0,1,0,4,38,123562.075,16968,350,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24.0,4,11,10.0,7,42.0,20.0,2000.0,1,0,2,38,191773.105,38422,351,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31.0,4,9,14.0,3,42.0,20.0,2000.0,1,1,2,38,112662.91,48554,352,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
57.0,4,9,14.0,9,42.0,20.0,2000.0,1,0,2,38,362716.442,13731,354,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
63.0,3,1,8.0,7,42.0,20.0,2000.0,5,1,2,38,159148.72400000002,30906,356,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
38.0,4,8,12.0,12,0.0,20.0,2000.0,1,1,4,38,91835.665,24126,357,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
40.0,4,11,10.0,0,37.0,20.0,2000.0,6,0,3,38,114457.956,49889,358,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
60.0,4,12,15.0,9,42.0,20.0,2000.0,1,1,3,38,267368.905,24215,361,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
41.0,4,9,14.0,3,47.0,20.0,3564.0,2,1,2,38,166035.705,29158,363,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20.0,4,11,10.0,11,0.0,20.0,2000.0,2,0,2,38,405374.409,37010,364,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26.0,4,11,10.0,2,42.0,20.0,2000.0,1,1,2,38,95645.733,43695,365,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
54.0,4,15,11.0,11,47.0,20.0,2000.0,1,0,4,38,181775.088,44264,366,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
55.0,4,9,14.0,3,47.0,20.0,2000.0,2,0,2,38,212135.735,23777,368,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.0,4,11,10.0,11,42.0,20.0,2000.0,5,1,3,38,481672.658,27199,369,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24.0,4,15,11.0,0,17.0,20.0,2000.0,5,1,2,38,186923.207,41716,370,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
15.0,4,1,8.0,7,0.0,20.0,2000.0,4,1,4,38,89934.85,42899,371,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
18.0,4,15,11.0,0,12.0,20.0,2000.0,4,1,3,38,352603.26700000005,25722,375,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
31.0,4,11,10.0,2,42.0,20.0,2000.0,6,0,3,38,262971.88300000003,40243,376,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21.0,4,15,11.0,11,42.0,20.0,2000.0,2,0,4,38,41951.434,42271,377,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
36.0,4,11,10.0,11,52.0,20.0,2000.0,1,0,3,38,174898.41199999998,20082,379,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
44.0,4,4,4.0,2,47.0,20.0,4339.0,2,0,2,38,207248.613,33217,381,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
23.0,4,15,11.0,2,42.0,20.0,2000.0,1,0,2,38,346840.97,38861,382,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
44.0,4,15,11.0,11,42.0,20.0,2000.0,2,0,4,38,106233.07,11238,383,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21.0,4,11,10.0,7,0.0,20.0,2000.0,2,1,2,38,394733.497,40892,385,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27.0,4,11,10.0,6,42.0,20.0,2000.0,2,1,4,38,138575.358,22695,386,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
17.0,4,15,11.0,0,18.0,20.0,2000.0,4,1,3,38,20962.084,28857,388,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17.0,4,11,10.0,7,42.0,20.0,2000.0,3,1,2,38,226886.24,16038,389,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44.0,4,7,13.0,2,0.0,20.0,2000.0,2,1,4,38,272029.641,31810,392,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32.0,4,11,10.0,7,37.0,20.0,2000.0,2,1,2,38,193157.0,22129,394,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42.0,4,15,11.0,12,42.0,20.0,2000.0,1,0,4,38,116649.121,36458,395,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
